full_date,date,weekday,time,mood,activities,note
2019-09-10,September 10,Tuesday,11:55 p.m.,meh,"sleep | fap",""
2019-09-10,September 10,Tuesday,10:30 p.m.,meh,"relax | dinner ",""
2019-09-10,September 10,Tuesday,5:07 p.m.,nervous ,"meditation | studying | work","Revived determinates and inverse matrices. Was really worried about school on the bus ride home but I was able to calm myself down after a bit"
2019-09-09,September 9,Monday,10:00 p.m.,tired,"sleep | meditation",""
2019-09-09,September 9,Monday,4:30 p.m.,good,"","Coffee with Kelly"
2019-09-09,September 9,Monday,7:05 a.m.,tired,"shower  | woke up ",""
2019-09-08,September 8,Sunday,10:53 p.m.,nervous ,"sleep | meditation",""
2019-09-08,September 8,Sunday,3:38 p.m.,good,"studying",""
2019-09-08,September 8,Sunday,8:50 a.m.,good,"washroom  | breakfast  | woke up ",""
2019-09-07,September 7,Saturday,9:50 a.m.,rad,"friends | dinner ","Free dinner then went out for shisa after"
2019-09-06,September 6,Friday,9:43 p.m.,tired,"friends | party",""
2019-09-05,September 5,Thursday,9:00 p.m.,meh,"woke up ",""
2019-09-05,September 5,Thursday,2:59 p.m.,good,"lecture | lunch ",""
2019-09-05,September 5,Thursday,7:35 a.m.,good,"shower  | breakfast  | woke up ",""
2019-09-04,September 4,Wednesday,7:36 a.m.,meh,"lecture",""
2019-09-03,September 3,Tuesday,7:58 p.m.,meh,"snack ",""
2019-09-03,September 3,Tuesday,4:14 p.m.,meh,"lecture",""
2019-09-03,September 3,Tuesday,8:30 a.m.,good,"haircut ",""
2019-09-02,September 2,Monday,9:00 p.m.,meh,"woke up ",""
2019-09-01,September 1,Sunday,11:31 a.m.,good,"travel",""
2019-08-31,August 31,Saturday,4:17 p.m.,good,"washroom  | shower  | dinner ",""
2019-08-31,August 31,Saturday,6:46 a.m.,good,"shower  | breakfast  | woke up ",""
2019-08-30,August 30,Friday,9:40 p.m.,good,"sleep | dinner ",""
2019-08-29,August 29,Thursday,9:54 p.m.,rad,"sleep | dinner ",""
2019-08-29,August 29,Thursday,1:13 p.m.,good,"travel","Venice to Florence"
2019-08-29,August 29,Thursday,5:54 a.m.,meh,"shower  | breakfast  | woke up ",""
2019-08-28,August 28,Wednesday,6:32 a.m.,good,"shower  | woke up ",""
2019-08-27,August 27,Tuesday,8:38 p.m.,tired,"family time  | dinner ",""
2019-08-27,August 27,Tuesday,1:22 p.m.,meh,"lunch ",""
2019-08-27,August 27,Tuesday,11:34 a.m.,rad,"travel",""
2019-08-26,August 26,Monday,4:07 p.m.,meh,"shower ",""
2019-08-26,August 26,Monday,1:20 p.m.,hungry ,"lunch ",""
2019-08-26,August 26,Monday,7:37 a.m.,meh,"breakfast  | travel","Went up on a tower to see Paris and then went on a boat cruise"
2019-08-26,August 26,Monday,7:05 a.m.,tired,"woke up ",""
2019-08-25,August 25,Sunday,7:29 p.m.,good,"dinner ",""
2019-08-25,August 25,Sunday,2:21 p.m.,excited ,"lunch ",""
2019-08-25,August 25,Sunday,5:58 a.m.,meh,"breakfast  | travel","London to Paris"
2019-08-25,August 25,Sunday,5:23 a.m.,meh,"woke up ",""
2019-08-24,August 24,Saturday,7:53 p.m.,good,"family time  | dinner ",""
2019-08-24,August 24,Saturday,3:50 p.m.,meh,"snack ",""
2019-08-24,August 24,Saturday,7:30 a.m.,tired,"breakfast ",""
2019-08-24,August 24,Saturday,6:38 a.m.,tired,"woke up ",""
2019-08-23,August 23,Friday,9:31 p.m.,tired,"family time  | dinner ",""
2019-08-23,August 23,Friday,6:03 p.m.,tired,"relax | shower ",""
2019-08-23,August 23,Friday,9:03 a.m.,good,"breakfast  | travel",""
2019-08-23,August 23,Friday,7:12 a.m.,good,"fap | shower  | woke up ",""
2019-08-22,August 22,Thursday,7:28 p.m.,good,"dinner ",""
2019-08-22,August 22,Thursday,11:43 a.m.,meh,"travel","Sheffield to London"
2019-08-21,August 21,Wednesday,9:00 p.m.,meh,"washroom  | drink water  | shower  | woke up ",""
2019-08-21,August 21,Wednesday,6:27 p.m.,bad,"dinner ",""
2019-08-20,August 20,Tuesday,7:21 p.m.,tired,"washroom  | shower  | dinner ",""
2019-08-20,August 20,Tuesday,11:26 a.m.,hungry ,"breakfast  | travel","Went to get breakfast in town"
2019-08-20,August 20,Tuesday,9:34 a.m.,meh,"washroom  | shower  | woke up ",""
2019-08-20,August 20,Tuesday,12:27 a.m.,meh,"meditation | fap",""
2019-08-19,August 19,Monday,9:01 p.m.,good,"dinner ",""
2019-08-19,August 19,Monday,12:45 p.m.,bad,"",""
2019-08-18,August 18,Sunday,10:11 p.m.,good,"relax | sleep | dinner ",""
2019-08-18,August 18,Sunday,1:19 p.m.,good,"studying | lunch ",""
2019-08-18,August 18,Sunday,12:21 a.m.,tired,"relax | sleep",""
2019-08-17,August 17,Saturday,7:08 p.m.,bad,"fap",""
2019-08-17,August 17,Saturday,6:09 p.m.,tired,"travel","Back to sheffield"
2019-08-16,August 16,Friday,10:59 a.m.,good,"travel","York"
2019-08-16,August 16,Friday,12:01 a.m.,good,"relax | reading | sleep",""
2019-08-15,August 15,Thursday,1:55 p.m.,good,"relax | lunch ",""
2019-08-14,August 14,Wednesday,6:59 p.m.,good,"lunch ",""
2019-08-14,August 14,Wednesday,1:51 a.m.,bad,"meditation",""
2019-08-14,August 14,Wednesday,12:47 a.m.,good,"relax | sleep",""
2019-08-13,August 13,Tuesday,6:19 p.m.,tired,"lunch ",""
2019-08-13,August 13,Tuesday,11:49 a.m.,good,"drink water  | woke up ",""
2019-08-12,August 12,Monday,10:33 p.m.,good,"dinner ","Pub quiz"
2019-08-12,August 12,Monday,12:21 p.m.,tired,"woke up ",""
2019-08-11,August 11,Sunday,10:25 p.m.,good,"",""
2019-08-10,August 10,Saturday,11:21 p.m.,tired,"family time  | sleep",""
2019-08-10,August 10,Saturday,10:57 a.m.,good,"travel","Toronto to Manchester"
2019-08-09,August 9,Friday,10:57 a.m.,good,"","Got back from the farm and left for the UK"
2019-08-08,August 8,Thursday,9:00 p.m.,rad,"",""
2019-08-08,August 8,Thursday,7:08 a.m.,meh,"drink water  | woke up ",""
2019-08-07,August 7,Wednesday,9:00 p.m.,good,"drink water ",""
2019-08-07,August 7,Wednesday,8:56 p.m.,good,"","I am glad to be done my summer course and I think I did well on my exam (I will do even better if he bell curves it)"
2019-08-07,August 7,Wednesday,5:27 p.m.,meh,"dinner ",""
2019-08-07,August 7,Wednesday,1:26 p.m.,nervous ,"studying","Getting ready for my math exam"
2019-08-07,August 7,Wednesday,10:01 a.m.,tired,"shower  | breakfast  | woke up ",""
2019-08-06,August 6,Tuesday,9:00 p.m.,meh,"",""
2019-08-05,August 5,Monday,10:39 p.m.,good,"relax | gaming | studying","Only one more section left to study for and just work on reviewing the earlier chapters"
2019-08-05,August 5,Monday,8:25 a.m.,tired,"shower  | woke up ",""
2019-08-04,August 4,Sunday,9:03 p.m.,tired,"studying | dinner ",""
2019-08-04,August 4,Sunday,12:02 p.m.,meh,"studying | breakfast ",""
2019-08-04,August 4,Sunday,12:34 a.m.,tired,"sleep",""
2019-08-03,August 3,Saturday,3:16 p.m.,good,"washroom  | studying",""
2019-08-02,August 2,Friday,8:00 p.m.,good,"friends","Went grocery shopping with Devin and got lunch with pamr in the morning"
2019-08-01,August 1,Thursday,9:58 p.m.,tired,"friends | party",""
2019-08-01,August 1,Thursday,12:07 p.m.,tired,"studying | breakfast ",""
2019-08-01,August 1,Thursday,10:31 a.m.,meh,"travel | haircut ","Went to bank, office admission to register for a course, and get a haircut"
2019-08-01,August 1,Thursday,8:05 a.m.,good,"drink water  | woke up ",""
2019-07-31,July 31,Wednesday,6:45 p.m.,meh,"lecture","Last class"
2019-07-31,July 31,Wednesday,3:01 p.m.,meh,"family time  | movies",""
2019-07-30,July 30,Tuesday,9:13 p.m.,meh,"school work | studying | snack  | work",""
2019-07-29,July 29,Monday,9:12 p.m.,tired,"school work | lecture",""
2019-07-28,July 28,Sunday,7:27 p.m.,meh,"snack  | work",""
2019-07-27,July 27,Saturday,9:32 p.m.,meh,"family time  | dinner ",""
2019-07-27,July 27,Saturday,7:38 p.m.,meh,"snack  | work",""
2019-07-26,July 26,Friday,9:37 p.m.,tired,"sleep",""
2019-07-25,July 25,Thursday,6:38 p.m.,rad,"friends | lunch  | travel",""
2019-07-24,July 24,Wednesday,8:36 p.m.,meh,"","Just finished test, was confident with the first few questions but had trouble with the last few largely because of derivatives"
2019-07-24,July 24,Wednesday,1:22 p.m.,good,"meditation | shower  | breakfast  | Learn Chinese ",""
2019-07-24,July 24,Wednesday,11:22 a.m.,tired,"woke up ",""
2019-07-23,July 23,Tuesday,3:07 p.m.,tired,"studying",""
2019-07-23,July 23,Tuesday,1:54 p.m.,meh,"","Doctor Appointment"
2019-07-22,July 22,Monday,6:34 p.m.,good,"lecture | dinner ",""
2019-07-22,July 22,Monday,2:06 p.m.,good,"lunch ",""
2019-07-21,July 21,Sunday,12:14 p.m.,meh,"reading | meditation | breakfast ",""
2019-07-20,July 20,Saturday,10:34 p.m.,meh,"fap | dinner ",""
2019-07-20,July 20,Saturday,7:02 p.m.,good,"snack  | work",""
2019-07-20,July 20,Saturday,1:31 p.m.,good,"washroom  | studying | lunch ",""
2019-07-20,July 20,Saturday,11:00 a.m.,meh,"meditation | drink water  | shower  | breakfast  | woke up ",""
2019-07-19,July 19,Friday,8:04 p.m.,tired,"family time  | movies | dinner ",""
2019-07-19,July 19,Friday,7:59 a.m.,meh,"washroom  | meditation | breakfast ",""
2019-07-19,July 19,Friday,7:32 a.m.,meh,"drink water  | shower  | woke up ",""
2019-07-18,July 18,Thursday,10:39 p.m.,tired,"sleep",""
2019-07-17,July 17,Wednesday,6:19 p.m.,good,"movies | lecture | dinner ",""
2019-07-17,July 17,Wednesday,12:56 p.m.,good,"washroom  | meditation | studying",""
2019-07-17,July 17,Wednesday,12:55 p.m.,good,"studying | shower  | breakfast ",""
2019-07-17,July 17,Wednesday,10:40 a.m.,bad,"woke up ",""
2019-07-16,July 16,Tuesday,10:56 p.m.,tired,"dinner ",""
2019-07-16,July 16,Tuesday,12:28 p.m.,good,"relax | studying | lunch ",""
2019-07-16,July 16,Tuesday,9:09 a.m.,tired,"meditation | studying | breakfast ",""
2019-07-16,July 16,Tuesday,8:13 a.m.,tired,"drink water  | shower  | woke up ",""
2019-07-15,July 15,Monday,6:28 p.m.,tired,"lecture | dinner ",""
2019-07-15,July 15,Monday,1:30 p.m.,good,"meditation | studying",""
2019-07-15,July 15,Monday,1:15 p.m.,good,"studying | shower  | lunch  | woke up ",""
2019-07-14,July 14,Sunday,8:02 p.m.,tired,"family time  | dinner ",""
2019-07-14,July 14,Sunday,10:31 a.m.,meh,"washroom  | woke up  | cleaning",""
2019-07-13,July 13,Saturday,2:45 a.m.,tired,"sleep",""
2019-07-12,July 12,Friday,9:53 p.m.,tired,"friends | party",""
2019-07-12,July 12,Friday,7:17 p.m.,tired,"snack  | work",""
2019-07-12,July 12,Friday,10:54 a.m.,tired,"studying | shower  | breakfast  | woke up ",""
2019-07-11,July 11,Thursday,10:58 p.m.,tired,"reading | sleep",""
2019-07-11,July 11,Thursday,7:43 p.m.,good,"family time  | dinner ",""
2019-07-11,July 11,Thursday,5:30 p.m.,good,"fap",""
2019-07-11,July 11,Thursday,3:11 p.m.,meh,"friends",""
2019-07-11,July 11,Thursday,1:11 p.m.,good,"drink water  | studying | breakfast  | woke up ",""
2019-07-11,July 11,Thursday,12:30 p.m.,good,"fap",""
2019-07-10,July 10,Wednesday,7:51 a.m.,nervous ,"drink water  | shower  | breakfast  | travel | woke up ",""
2019-07-09,July 9,Tuesday,2:26 p.m.,meh,"friends | lunch ",""
2019-07-08,July 8,Monday,9:03 p.m.,hungry ,"lecture",""
2019-07-08,July 8,Monday,4:08 p.m.,good,"friends | lunch ","Talk about Thanhs expenses"
2019-07-08,July 8,Monday,10:56 a.m.,tired,"washroom  | woke up ",""
2019-07-07,July 7,Sunday,8:58 p.m.,tired,"family time  | dinner ",""
2019-07-07,July 7,Sunday,11:39 a.m.,tired,"snack  | work",""
2019-07-07,July 7,Sunday,7:25 a.m.,good,"drink water  | shower  | breakfast  | work | woke up ",""
2019-07-06,July 6,Saturday,8:13 p.m.,tired,"reading",""
2019-07-06,July 6,Saturday,1:30 p.m.,good,"relax | nap | lunch ",""
2019-07-05,July 5,Friday,8:00 p.m.,good,"gaming",""
2019-07-04,July 4,Thursday,7:29 p.m.,good,"drink water  | snack  | work",""
2019-07-04,July 4,Thursday,2:41 p.m.,meh,"washroom  | studying | snack ",""
2019-07-03,July 3,Wednesday,10:20 p.m.,tired,"relax | reading | gaming | sleep",""
2019-07-03,July 3,Wednesday,6:40 p.m.,tired,"lecture",""
2019-07-03,July 3,Wednesday,3:49 p.m.,good,"friends | gaming",""
2019-07-03,July 3,Wednesday,11:49 a.m.,good,"",""
2019-07-03,July 3,Wednesday,9:51 a.m.,tired,"woke up ",""
2019-07-02,July 2,Tuesday,6:01 p.m.,tired,"relax",""
2019-07-02,July 2,Tuesday,4:12 p.m.,good,"washroom  | studying",""
2019-07-01,July 1,Monday,8:00 p.m.,good,"gaming | studying",""
2019-06-30,June 30,Sunday,10:13 p.m.,tired,"relax | dinner ",""
2019-06-30,June 30,Sunday,7:46 p.m.,meh,"snack  | work",""
2019-06-29,June 29,Saturday,11:47 a.m.,good,"washroom  | lunch ",""
2019-06-29,June 29,Saturday,9:32 a.m.,meh,"woke up ",""
2019-06-28,June 28,Friday,8:37 p.m.,nervous ,"friends | party","Worried about my math work. I will have to wake up on time tomorrow to do my math homework"
2019-06-28,June 28,Friday,12:04 p.m.,meh,"shower  | breakfast ",""
2019-06-28,June 28,Friday,11:04 a.m.,meh,"drink water  | woke up ",""
2019-06-27,June 27,Thursday,8:35 a.m.,tired,"drink water  | shower  | breakfast  | woke up ",""
2019-06-26,June 26,Wednesday,8:42 p.m.,good,"lecture",""
2019-06-26,June 26,Wednesday,11:38 a.m.,good,"studying",""
2019-06-26,June 26,Wednesday,10:20 a.m.,good,"relax | drink water  | shower  | breakfast  | woke up ",""
2019-06-26,June 26,Wednesday,2:52 a.m.,tired,"sleep",""
2019-06-25,June 25,Tuesday,8:39 p.m.,good,"snack  | work",""
2019-06-25,June 25,Tuesday,4:56 p.m.,meh,"dinner ",""
2019-06-24,June 24,Monday,8:43 p.m.,meh,"lecture",""
2019-06-24,June 24,Monday,4:50 p.m.,meh,"gaming | studying",""
2019-06-23,June 23,Sunday,7:52 p.m.,good,"snack ",""
2019-06-23,June 23,Sunday,5:47 p.m.,meh,"work",""
2019-06-22,June 22,Saturday,8:20 p.m.,tired,"dinner ",""
2019-06-22,June 22,Saturday,2:48 p.m.,meh,"family time  | travel","Dump and Costco"
2019-06-21,June 21,Friday,7:02 p.m.,good,"snack  | work",""
2019-06-20,June 20,Thursday,2:41 p.m.,tired,"gaming | studying",""
2019-06-20,June 20,Thursday,1:03 p.m.,good,"relax | studying | lunch ",""
2019-06-20,June 20,Thursday,11:48 a.m.,tired,"studying | shower ",""
2019-06-20,June 20,Thursday,10:22 a.m.,meh,"washroom  | drink water  | woke up ",""
2019-06-20,June 20,Thursday,1:18 a.m.,tired,"sleep",""
2019-06-19,June 19,Wednesday,1:18 a.m.,good,"friends | dinner ",""
2019-06-18,June 18,Tuesday,1:55 p.m.,good,"snack  | work",""
2019-06-18,June 18,Tuesday,2:18 a.m.,meh,"sleep",""
2019-06-17,June 17,Monday,11:21 p.m.,tired,"friends | gaming | fap",""
2019-06-16,June 16,Sunday,7:24 p.m.,meh,"snack  | work",""
2019-06-15,June 15,Saturday,5:42 p.m.,bad,"family time  | dinner  | travel","Finished CFA now going out to eat with family"
2019-06-15,June 15,Saturday,12:25 p.m.,good,"lunch ",""
2019-06-15,June 15,Saturday,8:03 a.m.,bad,"snack  | travel","CFA test"
2019-06-15,June 15,Saturday,1:15 a.m.,bad,"sleep | fap","Had a lot of trouble trying to sleep"
2019-06-14,June 14,Friday,3:44 p.m.,tired,"fap | studying",""
2019-06-14,June 14,Friday,3:11 p.m.,meh,"snack ",""
2019-06-14,June 14,Friday,12:17 p.m.,meh,"gaming | washroom  | woke up ",""
2019-06-13,June 13,Thursday,8:46 p.m.,good,"friends | sport | dinner ",""
2019-06-13,June 13,Thursday,4:25 p.m.,tired,"studying",""
2019-06-13,June 13,Thursday,12:40 p.m.,meh,"studying | lunch ",""
2019-06-13,June 13,Thursday,9:27 a.m.,good,"washroom  | drink water  | woke up ",""
2019-06-12,June 12,Wednesday,7:10 p.m.,good,"family time  | dinner ",""
2019-06-12,June 12,Wednesday,2:22 p.m.,meh,"relax | lunch ",""
2019-06-12,June 12,Wednesday,9:23 a.m.,good,"drink water  | woke up ",""
2019-06-11,June 11,Tuesday,1:31 a.m.,tired,"sleep",""
2019-06-10,June 10,Monday,10:55 a.m.,meh,"woke up ",""
2019-06-09,June 9,Sunday,11:41 p.m.,tired,"gaming",""
2019-06-08,June 8,Saturday,11:29 a.m.,good,"lunch  | travel",""
2019-06-08,June 8,Saturday,10:04 a.m.,tired,"woke up ",""
2019-06-07,June 7,Friday,5:21 p.m.,meh,"lunch  | work",""
2019-06-07,June 7,Friday,3:09 p.m.,meh,"snack  | work",""
2019-06-06,June 6,Thursday,6:49 p.m.,sick,"snack  | work",""
2019-06-06,June 6,Thursday,11:50 a.m.,meh,"washroom  | woke up ",""
2019-06-05,June 5,Wednesday,8:17 p.m.,good,"friends | sport | relax",""
2019-06-05,June 5,Wednesday,1:21 p.m.,meh,"cfa studying ",""
2019-06-04,June 4,Tuesday,11:01 p.m.,bad,"gaming",""
2019-06-03,June 3,Monday,8:47 p.m.,meh,"reading | sleep early | meditation | cfa studying ",""
2019-06-02,June 2,Sunday,9:03 p.m.,tired,"reading | sleep early | meditation",""
2019-06-02,June 2,Sunday,11:00 a.m.,good,"relax | drink water  | breakfast ",""
2019-06-01,June 1,Saturday,7:26 p.m.,good,"snack  | work",""
2019-06-01,June 1,Saturday,1:25 p.m.,good,"gaming",""
2019-06-01,June 1,Saturday,10:13 a.m.,tired,"nap | meditation | shower  | breakfast ",""
2019-06-01,June 1,Saturday,9:13 a.m.,sad,"drink water  | woke up ",""
2019-05-31,May 31,Friday,11:57 a.m.,good,"lunch  | cfa studying ",""
2019-05-31,May 31,Friday,12:10 a.m.,meh,"reading | sleep | fap",""
2019-05-30,May 30,Thursday,10:30 p.m.,meh,"friends | movies | dinner ",""
2019-05-30,May 30,Thursday,7:00 p.m.,sad,"snack  | work",""
2019-05-30,May 30,Thursday,4:21 p.m.,meh,"work",""
2019-05-29,May 29,Wednesday,5:58 p.m.,good,"workout",""
2019-05-29,May 29,Wednesday,12:33 p.m.,meh,"meditation | shower  | cfa studying ",""
2019-05-29,May 29,Wednesday,10:32 a.m.,meh,"drink water  | breakfast  | woke up ",""
2019-05-28,May 28,Tuesday,9:57 p.m.,good,"reading | sleep | washroom  | meditation | cfa studying ",""
2019-05-28,May 28,Tuesday,6:36 p.m.,good,"workout | cfa studying ",""
2019-05-28,May 28,Tuesday,2:48 p.m.,tired,"relax | gaming | cfa studying ",""
2019-05-28,May 28,Tuesday,12:26 p.m.,good,"washroom  | cfa studying ",""
2019-05-27,May 27,Monday,11:29 p.m.,bad,"gaming | sleep",""
2019-05-27,May 27,Monday,3:18 p.m.,meh,"travel","At Mac"
2019-05-27,May 27,Monday,1:45 a.m.,tired,"sleep",""
2019-05-26,May 26,Sunday,8:04 a.m.,tired,"drink water  | breakfast  | woke up ",""
2019-05-25,May 25,Saturday,7:58 p.m.,good,"snack ",""
2019-05-25,May 25,Saturday,6:27 p.m.,hungry ,"work",""
2019-05-25,May 25,Saturday,3:07 p.m.,tired,"nap",""
2019-05-25,May 25,Saturday,12:08 p.m.,good,"shower  | lunch  | cfa studying ",""
2019-05-25,May 25,Saturday,10:32 a.m.,bad,"washroom  | drink water  | breakfast  | woke up ",""
2019-05-24,May 24,Friday,2:16 p.m.,good,"snack  | work",""
2019-05-23,May 23,Thursday,7:59 p.m.,tired,"snack  | work",""
2019-05-23,May 23,Thursday,11:59 a.m.,good,"cfa studying ",""
2019-05-23,May 23,Thursday,9:28 a.m.,meh,"washroom  | drink water  | woke up ",""
2019-05-22,May 22,Wednesday,7:02 p.m.,good,"family time  | movies | dinner ",""
2019-05-22,May 22,Wednesday,6:03 p.m.,meh,"fap | studying | cfa studying ",""
2019-05-22,May 22,Wednesday,1:23 p.m.,bad,"relax | lunch  | cfa studying ",""
2019-05-22,May 22,Wednesday,10:30 a.m.,meh,"drink water  | breakfast  | woke up ",""
2019-05-21,May 21,Tuesday,10:56 p.m.,tired,"drink water ",""
2019-05-21,May 21,Tuesday,4:15 p.m.,good,"woke up ",""
2019-05-21,May 21,Tuesday,3:35 p.m.,tired,"nap | cfa studying ","Finished reading 25 and started reading 26"
2019-05-21,May 21,Tuesday,1:09 p.m.,tired,"drink water  | lunch  | cfa studying ",""
2019-05-21,May 21,Tuesday,10:10 a.m.,good,"drink water  | woke up ",""
2019-05-20,May 20,Monday,11:21 p.m.,tired,"reading | sleep",""
2019-05-20,May 20,Monday,2:22 p.m.,good,"friends | meditation",""
2019-05-20,May 20,Monday,1:31 p.m.,good,"workout | lunch ",""
2019-05-20,May 20,Monday,10:41 a.m.,meh,"drink water  | breakfast  | woke up ",""
2019-05-19,May 19,Sunday,11:30 p.m.,good,"friends | reading | gaming | sleep",""
2019-05-19,May 19,Sunday,5:33 p.m.,sad,"gaming | nap | woke up ",""
2019-05-19,May 19,Sunday,2:19 p.m.,bad,"meditation | cfa studying ",""
2019-05-18,May 18,Saturday,12:49 p.m.,good,"relax | lunch ",""
2019-05-18,May 18,Saturday,7:00 a.m.,good,"shower  | breakfast  | work | woke up ",""
2019-05-17,May 17,Friday,8:31 p.m.,sad,"friends | dinner ",""
2019-05-17,May 17,Friday,3:14 p.m.,good,"snack  | work",""
2019-05-16,May 16,Thursday,6:53 p.m.,tired,"snack  | work",""
2019-05-16,May 16,Thursday,1:08 p.m.,good,"lunch ",""
2019-05-16,May 16,Thursday,10:13 a.m.,bad,"shower  | breakfast  | woke up  | cfa studying ",""
2019-05-15,May 15,Wednesday,9:32 p.m.,good,"reading | sleep early | cfa studying ",""
2019-05-15,May 15,Wednesday,5:56 p.m.,meh,"nap | fap",""
2019-05-15,May 15,Wednesday,3:09 p.m.,good,"meditation | cfa studying ",""
2019-05-15,May 15,Wednesday,1:37 p.m.,good,"lunch ",""
2019-05-15,May 15,Wednesday,10:52 a.m.,good,"gaming | breakfast  | woke up ",""
2019-05-15,May 15,Wednesday,12:13 a.m.,tired,"relax | sleep | fap",""
2019-05-14,May 14,Tuesday,6:49 p.m.,good,"friends | relax",""
2019-05-14,May 14,Tuesday,1:11 p.m.,good,"relax | lunch  | cfa studying ",""
2019-05-14,May 14,Tuesday,10:56 a.m.,tired,"woke up ",""
2019-05-13,May 13,Monday,9:44 p.m.,good,"dinner ",""
2019-05-13,May 13,Monday,7:39 p.m.,good,"snack  | work",""
2019-05-13,May 13,Monday,2:11 p.m.,good,"snack  | cfa studying ",""
2019-05-13,May 13,Monday,11:49 a.m.,bad,"relax | lunch  | woke up ",""
2019-05-13,May 13,Monday,1:35 a.m.,tired,"sleep | fap",""
2019-05-12,May 12,Sunday,1:33 p.m.,good,"relax | lunch  | cfa studying ",""
2019-05-11,May 11,Saturday,11:04 p.m.,good,"friends | reading | sleep | dinner ",""
2019-05-11,May 11,Saturday,3:39 p.m.,good,"shower  | work | cfa studying ",""
2019-05-11,May 11,Saturday,1:00 p.m.,meh,"relax | lunch ",""
2019-05-11,May 11,Saturday,9:40 a.m.,good,"gaming | woke up ",""
2019-05-10,May 10,Friday,7:44 p.m.,good,"snack  | work",""
2019-05-10,May 10,Friday,3:15 p.m.,good,"gaming | snack  | cfa studying ",""
2019-05-10,May 10,Friday,11:31 a.m.,good,"nap | cfa studying ",""
2019-05-10,May 10,Friday,8:03 a.m.,tired,"breakfast  | woke up ",""
2019-05-09,May 9,Thursday,8:29 p.m.,tired,"reading | sleep early | meditation",""
2019-05-09,May 9,Thursday,6:45 p.m.,tired,"family time  | movies | dinner ",""
2019-05-09,May 9,Thursday,4:03 p.m.,meh,"gaming",""
2019-05-09,May 9,Thursday,1:36 p.m.,good,"relax | shower  | lunch ",""
2019-05-09,May 9,Thursday,11:56 a.m.,good,"woke up  | cfa studying ",""
2019-05-08,May 8,Wednesday,9:00 p.m.,tired,"relax | reading | sleep",""
2019-05-08,May 8,Wednesday,8:58 p.m.,good,"gaming | fap | dinner  | cfa studying ",""
2019-05-08,May 8,Wednesday,1:06 p.m.,good,"gaming | fap | lunch ",""
2019-05-08,May 8,Wednesday,10:00 a.m.,rad,"snack  | work",""
2019-05-08,May 8,Wednesday,5:40 a.m.,good,"meditation | shower  | breakfast  | woke up  | cfa studying ",""
2019-05-07,May 7,Tuesday,6:08 p.m.,good,"friends | snack  | dinner ",""
2019-05-07,May 7,Tuesday,2:15 p.m.,good,"relax | lunch ",""
2019-05-07,May 7,Tuesday,11:19 a.m.,bad,"meditation | shower  | breakfast  | woke up  | cfa studying ",""
2019-05-06,May 6,Monday,1:06 p.m.,meh,"relax | lunch ",""
2019-05-06,May 6,Monday,12:22 p.m.,nervous ,"shower ",""
2019-05-06,May 6,Monday,11:53 a.m.,good,"cfa studying ",""
2019-05-06,May 6,Monday,10:10 a.m.,tired,"woke up ",""
2019-05-05,May 5,Sunday,1:42 p.m.,good,"gaming | fap | lunch  | woke up ",""
2019-05-04,May 4,Saturday,9:47 p.m.,good,"friends | dinner ",""
2019-05-04,May 4,Saturday,7:02 p.m.,meh,"snack ",""
2019-05-04,May 4,Saturday,6:11 p.m.,meh,"work",""
2019-05-04,May 4,Saturday,1:48 p.m.,good,"lunch  | cfa studying ",""
2019-05-04,May 4,Saturday,10:54 a.m.,meh,"gaming | breakfast  | woke up ",""
2019-05-03,May 3,Friday,5:25 p.m.,good,"gaming",""
2019-05-03,May 3,Friday,2:33 p.m.,meh,"lunch  | work",""
2019-05-02,May 2,Thursday,7:11 p.m.,good,"snack  | work",""
2019-05-02,May 2,Thursday,1:10 p.m.,good,"gaming",""
2019-05-02,May 2,Thursday,10:00 a.m.,good,"gaming | shower  | breakfast  | woke up  | cfa studying ",""
2019-05-01,May 1,Wednesday,7:10 p.m.,tired,"snack  | work",""
2019-05-01,May 1,Wednesday,8:28 a.m.,good,"breakfast  | woke up  | cfa studying ",""
2019-04-30,April 30,Tuesday,7:14 p.m.,tired,"family time  | fap | dinner  | cfa studying ",""
2019-04-30,April 30,Tuesday,2:49 p.m.,meh,"fap",""
2019-04-30,April 30,Tuesday,12:42 p.m.,good,"relax | lunch ",""
2019-04-30,April 30,Tuesday,11:53 a.m.,good,"breakfast  | cfa studying ",""
2019-04-30,April 30,Tuesday,10:29 a.m.,meh,"woke up ",""
2019-04-29,April 29,Monday,4:02 p.m.,meh,"snack ",""
2019-04-29,April 29,Monday,1:41 p.m.,meh,"lunch ",""
2019-04-29,April 29,Monday,11:34 a.m.,good,"snack ",""
2019-04-29,April 29,Monday,8:30 a.m.,meh,"breakfast  | work | woke up ",""
2019-04-28,April 28,Sunday,8:48 p.m.,excited ,"movies",""
2019-04-28,April 28,Sunday,8:19 p.m.,good,"dinner ",""
2019-04-28,April 28,Sunday,6:06 p.m.,tired,"cfa studying ",""
2019-04-28,April 28,Sunday,9:42 a.m.,good,"friends | gaming",""
2019-04-28,April 28,Sunday,8:55 a.m.,tired,"breakfast  | woke up  | cfa studying ",""
2019-04-28,April 28,Sunday,12:00 a.m.,tired,"relax | sleep | fap",""
2019-04-27,April 27,Saturday,10:37 p.m.,tired,"sleep early | meditation",""
