full_date,date,weekday,time,mood,activities,note
9/5/2019,5-Sep,Thursday,9:00 p.m.,meh,woke up ,
9/5/2019,5-Sep,Thursday,2:59 p.m.,good,lecture | lunch ,
9/5/2019,5-Sep,Thursday,7:35 a.m.,good,shower  | breakfast  | woke up ,
9/4/2019,4-Sep,Wednesday,7:36 a.m.,meh,lecture,
9/3/2019,3-Sep,Tuesday,7:58 p.m.,meh,snack ,
9/3/2019,3-Sep,Tuesday,4:14 p.m.,meh,lecture,
9/3/2019,3-Sep,Tuesday,8:30 a.m.,good,haircut ,
9/2/2019,2-Sep,Monday,9:00 p.m.,meh,woke up ,
9/1/2019,1-Sep,Sunday,11:31 a.m.,good,travel,
8/31/2019,31-Aug,Saturday,4:17 p.m.,good,washroom  | shower  | dinner ,
8/31/2019,31-Aug,Saturday,6:46 a.m.,good,shower  | breakfast  | woke up ,
8/30/2019,30-Aug,Friday,9:40 p.m.,good,sleep | dinner ,
8/29/2019,29-Aug,Thursday,9:54 p.m.,rad,sleep | dinner ,
8/29/2019,29-Aug,Thursday,1:13 p.m.,good,travel,Venice to Florence
8/29/2019,29-Aug,Thursday,5:54 a.m.,meh,shower  | breakfast  | woke up ,
8/28/2019,28-Aug,Wednesday,6:32 a.m.,good,shower  | woke up ,
8/27/2019,27-Aug,Tuesday,8:38 p.m.,tired,family time  | dinner ,
8/27/2019,27-Aug,Tuesday,1:22 p.m.,meh,lunch ,
8/27/2019,27-Aug,Tuesday,11:34 a.m.,rad,travel,
8/26/2019,26-Aug,Monday,4:07 p.m.,meh,shower ,
8/26/2019,26-Aug,Monday,1:20 p.m.,hungry ,lunch ,
8/26/2019,26-Aug,Monday,7:37 a.m.,meh,breakfast  | travel,Went up on a tower to see Paris and then went on a boat cruise
8/26/2019,26-Aug,Monday,7:05 a.m.,tired,woke up ,
8/25/2019,25-Aug,Sunday,7:29 p.m.,good,dinner ,
8/25/2019,25-Aug,Sunday,2:21 p.m.,excited ,lunch ,
8/25/2019,25-Aug,Sunday,5:58 a.m.,meh,breakfast  | travel,London to Paris
8/25/2019,25-Aug,Sunday,5:23 a.m.,meh,woke up ,
8/24/2019,24-Aug,Saturday,7:53 p.m.,good,family time  | dinner ,
8/24/2019,24-Aug,Saturday,3:50 p.m.,meh,snack ,
8/24/2019,24-Aug,Saturday,7:30 a.m.,tired,breakfast ,
8/24/2019,24-Aug,Saturday,6:38 a.m.,tired,woke up ,
8/23/2019,23-Aug,Friday,9:31 p.m.,tired,family time  | dinner ,
8/23/2019,23-Aug,Friday,6:03 p.m.,tired,relax | shower ,
8/23/2019,23-Aug,Friday,9:03 a.m.,good,breakfast  | travel,
8/23/2019,23-Aug,Friday,7:12 a.m.,good,fap | shower  | woke up ,
8/22/2019,22-Aug,Thursday,7:28 p.m.,good,dinner ,
8/22/2019,22-Aug,Thursday,11:43 a.m.,meh,travel,Sheffield to London
8/21/2019,21-Aug,Wednesday,9:00 p.m.,meh,washroom  | drink water  | shower  | woke up ,
8/21/2019,21-Aug,Wednesday,6:27 p.m.,bad,dinner ,
8/20/2019,20-Aug,Tuesday,7:21 p.m.,tired,washroom  | shower  | dinner ,
8/20/2019,20-Aug,Tuesday,11:26 a.m.,hungry ,breakfast  | travel,Went to get breakfast in town
8/20/2019,20-Aug,Tuesday,9:34 a.m.,meh,washroom  | shower  | woke up ,
8/20/2019,20-Aug,Tuesday,12:27 a.m.,meh,meditation | fap,
8/19/2019,19-Aug,Monday,9:01 p.m.,good,dinner ,
8/19/2019,19-Aug,Monday,12:45 p.m.,bad,,
8/18/2019,18-Aug,Sunday,10:11 p.m.,good,relax | sleep | dinner ,
8/18/2019,18-Aug,Sunday,1:19 p.m.,good,studying | lunch ,
8/18/2019,18-Aug,Sunday,12:21 a.m.,tired,relax | sleep,
8/17/2019,17-Aug,Saturday,7:08 p.m.,bad,fap,
8/17/2019,17-Aug,Saturday,6:09 p.m.,tired,travel,Back to sheffield
8/16/2019,16-Aug,Friday,10:59 a.m.,good,travel,York
8/16/2019,16-Aug,Friday,12:01 a.m.,good,relax | reading | sleep,
8/15/2019,15-Aug,Thursday,1:55 p.m.,good,relax | lunch ,
8/14/2019,14-Aug,Wednesday,6:59 p.m.,good,lunch ,
8/14/2019,14-Aug,Wednesday,1:51 a.m.,bad,meditation,
8/14/2019,14-Aug,Wednesday,12:47 a.m.,good,relax | sleep,
8/13/2019,13-Aug,Tuesday,6:19 p.m.,tired,lunch ,
8/13/2019,13-Aug,Tuesday,11:49 a.m.,good,drink water  | woke up ,
8/12/2019,12-Aug,Monday,10:33 p.m.,good,dinner ,Pub quiz
8/12/2019,12-Aug,Monday,12:21 p.m.,tired,woke up ,
8/11/2019,11-Aug,Sunday,10:25 p.m.,good,,
8/10/2019,10-Aug,Saturday,11:21 p.m.,tired,family time  | sleep,
8/10/2019,10-Aug,Saturday,10:57 a.m.,good,travel,Toronto to Manchester
8/9/2019,9-Aug,Friday,10:57 a.m.,good,,Got back from the farm and left for the UK
8/8/2019,8-Aug,Thursday,9:00 p.m.,rad,,
8/8/2019,8-Aug,Thursday,7:08 a.m.,meh,drink water  | woke up ,
8/7/2019,7-Aug,Wednesday,9:00 p.m.,good,drink water ,
8/7/2019,7-Aug,Wednesday,8:56 p.m.,good,,I am glad to be done my summer course and I think I did well on my exam (I will do even better if he bell curves it)
8/7/2019,7-Aug,Wednesday,5:27 p.m.,meh,dinner ,
8/7/2019,7-Aug,Wednesday,1:26 p.m.,nervous ,studying,Getting ready for my math exam
8/7/2019,7-Aug,Wednesday,10:01 a.m.,tired,shower  | breakfast  | woke up ,
8/6/2019,6-Aug,Tuesday,9:00 p.m.,meh,,
8/5/2019,5-Aug,Monday,10:39 p.m.,good,relax | gaming | studying,Only one more section left to study for and just work on reviewing the earlier chapters
8/5/2019,5-Aug,Monday,8:25 a.m.,tired,shower  | woke up ,
8/4/2019,4-Aug,Sunday,9:03 p.m.,tired,studying | dinner ,
8/4/2019,4-Aug,Sunday,12:02 p.m.,meh,studying | breakfast ,
8/4/2019,4-Aug,Sunday,12:34 a.m.,tired,sleep,
8/3/2019,3-Aug,Saturday,3:16 p.m.,good,washroom  | studying,
8/2/2019,2-Aug,Friday,8:00 p.m.,good,friends,Went grocery shopping with Devin and got lunch with pamr in the morning
8/1/2019,1-Aug,Thursday,9:58 p.m.,tired,friends | party,
8/1/2019,1-Aug,Thursday,12:07 p.m.,tired,studying | breakfast ,
8/1/2019,1-Aug,Thursday,10:31 a.m.,meh,travel | haircut ,"Went to bank, office admission to register for a course, and get a haircut"
8/1/2019,1-Aug,Thursday,8:05 a.m.,good,drink water  | woke up ,
7/31/2019,31-Jul,Wednesday,6:45 p.m.,meh,lecture,Last class
7/31/2019,31-Jul,Wednesday,3:01 p.m.,meh,family time  | movies,
7/30/2019,30-Jul,Tuesday,9:13 p.m.,meh,school work | studying | snack  | work,
7/29/2019,29-Jul,Monday,9:12 p.m.,tired,school work | lecture,
7/28/2019,28-Jul,Sunday,7:27 p.m.,meh,snack  | work,
7/27/2019,27-Jul,Saturday,9:32 p.m.,meh,family time  | dinner ,
7/27/2019,27-Jul,Saturday,7:38 p.m.,meh,snack  | work,
7/26/2019,26-Jul,Friday,9:37 p.m.,tired,sleep,
7/25/2019,25-Jul,Thursday,6:38 p.m.,rad,friends | lunch  | travel,
7/24/2019,24-Jul,Wednesday,8:36 p.m.,meh,,"Just finished test, was confident with the first few questions but had trouble with the last few largely because of derivatives"
7/24/2019,24-Jul,Wednesday,1:22 p.m.,good,meditation | shower  | breakfast  | Learn Chinese ,
7/24/2019,24-Jul,Wednesday,11:22 a.m.,tired,woke up ,
7/23/2019,23-Jul,Tuesday,3:07 p.m.,tired,studying,
7/23/2019,23-Jul,Tuesday,1:54 p.m.,meh,,Doctor Appointment
7/22/2019,22-Jul,Monday,6:34 p.m.,good,lecture | dinner ,
7/22/2019,22-Jul,Monday,2:06 p.m.,good,lunch ,
7/21/2019,21-Jul,Sunday,12:14 p.m.,meh,reading | meditation | breakfast ,
7/20/2019,20-Jul,Saturday,10:34 p.m.,meh,fap | dinner ,
7/20/2019,20-Jul,Saturday,7:02 p.m.,good,snack  | work,
7/20/2019,20-Jul,Saturday,1:31 p.m.,good,washroom  | studying | lunch ,
7/20/2019,20-Jul,Saturday,11:00 a.m.,meh,meditation | drink water  | shower  | breakfast  | woke up ,
7/19/2019,19-Jul,Friday,8:04 p.m.,tired,family time  | movies | dinner ,
7/19/2019,19-Jul,Friday,7:59 a.m.,meh,washroom  | meditation | breakfast ,
7/19/2019,19-Jul,Friday,7:32 a.m.,meh,drink water  | shower  | woke up ,
7/18/2019,18-Jul,Thursday,10:39 p.m.,tired,sleep,
7/17/2019,17-Jul,Wednesday,6:19 p.m.,good,movies | lecture | dinner ,
7/17/2019,17-Jul,Wednesday,12:56 p.m.,good,washroom  | meditation | studying,
7/17/2019,17-Jul,Wednesday,12:55 p.m.,good,studying | shower  | breakfast ,
7/17/2019,17-Jul,Wednesday,10:40 a.m.,bad,woke up ,
7/16/2019,16-Jul,Tuesday,10:56 p.m.,tired,dinner ,
7/16/2019,16-Jul,Tuesday,12:28 p.m.,good,relax | studying | lunch ,
7/16/2019,16-Jul,Tuesday,9:09 a.m.,tired,meditation | studying | breakfast ,
7/16/2019,16-Jul,Tuesday,8:13 a.m.,tired,drink water  | shower  | woke up ,
7/15/2019,15-Jul,Monday,6:28 p.m.,tired,lecture | dinner ,
7/15/2019,15-Jul,Monday,1:30 p.m.,good,meditation | studying,
7/15/2019,15-Jul,Monday,1:15 p.m.,good,studying | shower  | lunch  | woke up ,
7/14/2019,14-Jul,Sunday,8:02 p.m.,tired,family time  | dinner ,
7/14/2019,14-Jul,Sunday,10:31 a.m.,meh,washroom  | woke up  | cleaning,
7/13/2019,13-Jul,Saturday,2:45 a.m.,tired,sleep,
7/12/2019,12-Jul,Friday,9:53 p.m.,tired,friends | party,
7/12/2019,12-Jul,Friday,7:17 p.m.,tired,snack  | work,
7/12/2019,12-Jul,Friday,10:54 a.m.,tired,studying | shower  | breakfast  | woke up ,
7/11/2019,11-Jul,Thursday,10:58 p.m.,tired,reading | sleep,
7/11/2019,11-Jul,Thursday,7:43 p.m.,good,family time  | dinner ,
7/11/2019,11-Jul,Thursday,5:30 p.m.,good,fap,
7/11/2019,11-Jul,Thursday,3:11 p.m.,meh,friends,
7/11/2019,11-Jul,Thursday,1:11 p.m.,good,drink water  | studying | breakfast  | woke up ,
7/11/2019,11-Jul,Thursday,12:30 p.m.,good,fap,
7/10/2019,10-Jul,Wednesday,7:51 a.m.,nervous ,drink water  | shower  | breakfast  | travel | woke up ,
7/9/2019,9-Jul,Tuesday,2:26 p.m.,meh,friends | lunch ,
7/8/2019,8-Jul,Monday,9:03 p.m.,hungry ,lecture,
7/8/2019,8-Jul,Monday,4:08 p.m.,good,friends | lunch ,Talk about Thanhs expenses
7/8/2019,8-Jul,Monday,10:56 a.m.,tired,washroom  | woke up ,
7/7/2019,7-Jul,Sunday,8:58 p.m.,tired,family time  | dinner ,
7/7/2019,7-Jul,Sunday,11:39 a.m.,tired,snack  | work,
7/7/2019,7-Jul,Sunday,7:25 a.m.,good,drink water  | shower  | breakfast  | work | woke up ,
7/6/2019,6-Jul,Saturday,8:13 p.m.,tired,reading,
7/6/2019,6-Jul,Saturday,1:30 p.m.,good,relax | nap | lunch ,
7/5/2019,5-Jul,Friday,8:00 p.m.,good,gaming,
7/4/2019,4-Jul,Thursday,7:29 p.m.,good,drink water  | snack  | work,
7/4/2019,4-Jul,Thursday,2:41 p.m.,meh,washroom  | studying | snack ,
7/3/2019,3-Jul,Wednesday,10:20 p.m.,tired,relax | reading | gaming | sleep,
7/3/2019,3-Jul,Wednesday,6:40 p.m.,tired,lecture,
7/3/2019,3-Jul,Wednesday,3:49 p.m.,good,friends | gaming,
7/3/2019,3-Jul,Wednesday,11:49 a.m.,good,,
7/3/2019,3-Jul,Wednesday,9:51 a.m.,tired,woke up ,
7/2/2019,2-Jul,Tuesday,6:01 p.m.,tired,relax,
7/2/2019,2-Jul,Tuesday,4:12 p.m.,good,washroom  | studying,
7/1/2019,1-Jul,Monday,8:00 p.m.,good,gaming | studying,
6/30/2019,30-Jun,Sunday,10:13 p.m.,tired,relax | dinner ,
6/30/2019,30-Jun,Sunday,7:46 p.m.,meh,snack  | work,
6/29/2019,29-Jun,Saturday,11:47 a.m.,good,washroom  | lunch ,
6/29/2019,29-Jun,Saturday,9:32 a.m.,meh,woke up ,
6/28/2019,28-Jun,Friday,8:37 p.m.,nervous ,friends | party,Worried about my math work. I will have to wake up on time tomorrow to do my math homework
6/28/2019,28-Jun,Friday,12:04 p.m.,meh,shower  | breakfast ,
6/28/2019,28-Jun,Friday,11:04 a.m.,meh,drink water  | woke up ,
6/27/2019,27-Jun,Thursday,8:35 a.m.,tired,drink water  | shower  | breakfast  | woke up ,
6/26/2019,26-Jun,Wednesday,8:42 p.m.,good,lecture,
6/26/2019,26-Jun,Wednesday,11:38 a.m.,good,studying,
6/26/2019,26-Jun,Wednesday,10:20 a.m.,good,relax | drink water  | shower  | breakfast  | woke up ,
6/26/2019,26-Jun,Wednesday,2:52 a.m.,tired,sleep,
6/25/2019,25-Jun,Tuesday,8:39 p.m.,good,snack  | work,
6/25/2019,25-Jun,Tuesday,4:56 p.m.,meh,dinner ,
6/24/2019,24-Jun,Monday,8:43 p.m.,meh,lecture,
6/24/2019,24-Jun,Monday,4:50 p.m.,meh,gaming | studying,
6/23/2019,23-Jun,Sunday,7:52 p.m.,good,snack ,
6/23/2019,23-Jun,Sunday,5:47 p.m.,meh,work,
6/22/2019,22-Jun,Saturday,8:20 p.m.,tired,dinner ,
6/22/2019,22-Jun,Saturday,2:48 p.m.,meh,family time  | travel,Dump and Costco
6/21/2019,21-Jun,Friday,7:02 p.m.,good,snack  | work,
6/20/2019,20-Jun,Thursday,2:41 p.m.,tired,gaming | studying,
6/20/2019,20-Jun,Thursday,1:03 p.m.,good,relax | studying | lunch ,
6/20/2019,20-Jun,Thursday,11:48 a.m.,tired,studying | shower ,
6/20/2019,20-Jun,Thursday,10:22 a.m.,meh,washroom  | drink water  | woke up ,
6/20/2019,20-Jun,Thursday,1:18 a.m.,tired,sleep,
6/19/2019,19-Jun,Wednesday,1:18 a.m.,good,friends | dinner ,
6/18/2019,18-Jun,Tuesday,1:55 p.m.,good,snack  | work,
6/18/2019,18-Jun,Tuesday,2:18 a.m.,meh,sleep,
6/17/2019,17-Jun,Monday,11:21 p.m.,tired,friends | gaming | fap,
6/16/2019,16-Jun,Sunday,7:24 p.m.,meh,snack  | work,
6/15/2019,15-Jun,Saturday,5:42 p.m.,bad,family time  | dinner  | travel,Finished CFA now going out to eat with family
6/15/2019,15-Jun,Saturday,12:25 p.m.,good,lunch ,
6/15/2019,15-Jun,Saturday,8:03 a.m.,bad,snack  | travel,CFA test
6/15/2019,15-Jun,Saturday,1:15 a.m.,bad,sleep | fap,Had a lot of trouble trying to sleep
6/14/2019,14-Jun,Friday,3:44 p.m.,tired,fap | studying,
6/14/2019,14-Jun,Friday,3:11 p.m.,meh,snack ,
6/14/2019,14-Jun,Friday,12:17 p.m.,meh,gaming | washroom  | woke up ,
6/13/2019,13-Jun,Thursday,8:46 p.m.,good,friends | sport | dinner ,
6/13/2019,13-Jun,Thursday,4:25 p.m.,tired,studying,
6/13/2019,13-Jun,Thursday,12:40 p.m.,meh,studying | lunch ,
6/13/2019,13-Jun,Thursday,9:27 a.m.,good,washroom  | drink water  | woke up ,
6/12/2019,12-Jun,Wednesday,7:10 p.m.,good,family time  | dinner ,
6/12/2019,12-Jun,Wednesday,2:22 p.m.,meh,relax | lunch ,
6/12/2019,12-Jun,Wednesday,9:23 a.m.,good,drink water  | woke up ,
6/11/2019,11-Jun,Tuesday,1:31 a.m.,tired,sleep,
6/10/2019,10-Jun,Monday,10:55 a.m.,meh,woke up ,
6/9/2019,9-Jun,Sunday,11:41 p.m.,tired,gaming,
6/8/2019,8-Jun,Saturday,11:29 a.m.,good,lunch  | travel,
6/8/2019,8-Jun,Saturday,10:04 a.m.,tired,woke up ,
6/7/2019,7-Jun,Friday,5:21 p.m.,meh,lunch  | work,
6/7/2019,7-Jun,Friday,3:09 p.m.,meh,snack  | work,
6/6/2019,6-Jun,Thursday,6:49 p.m.,sick,snack  | work,
6/6/2019,6-Jun,Thursday,11:50 a.m.,meh,washroom  | woke up ,
6/5/2019,5-Jun,Wednesday,8:17 p.m.,good,friends | sport | relax,
6/5/2019,5-Jun,Wednesday,1:21 p.m.,meh,cfa studying ,
6/4/2019,4-Jun,Tuesday,11:01 p.m.,bad,gaming,
6/3/2019,3-Jun,Monday,8:47 p.m.,meh,reading | sleep early | meditation | cfa studying ,
6/2/2019,2-Jun,Sunday,9:03 p.m.,tired,reading | sleep early | meditation,
6/2/2019,2-Jun,Sunday,11:00 a.m.,good,relax | drink water  | breakfast ,
6/1/2019,1-Jun,Saturday,7:26 p.m.,good,snack  | work,
6/1/2019,1-Jun,Saturday,1:25 p.m.,good,gaming,
6/1/2019,1-Jun,Saturday,10:13 a.m.,tired,nap | meditation | shower  | breakfast ,
6/1/2019,1-Jun,Saturday,9:13 a.m.,sad,drink water  | woke up ,
5/31/2019,31-May,Friday,11:57 a.m.,good,lunch  | cfa studying ,
5/31/2019,31-May,Friday,12:10 a.m.,meh,reading | sleep | fap,
5/30/2019,30-May,Thursday,10:30 p.m.,meh,friends | movies | dinner ,
5/30/2019,30-May,Thursday,7:00 p.m.,sad,snack  | work,
5/30/2019,30-May,Thursday,4:21 p.m.,meh,work,
5/29/2019,29-May,Wednesday,5:58 p.m.,good,workout,
5/29/2019,29-May,Wednesday,12:33 p.m.,meh,meditation | shower  | cfa studying ,
5/29/2019,29-May,Wednesday,10:32 a.m.,meh,drink water  | breakfast  | woke up ,
5/28/2019,28-May,Tuesday,9:57 p.m.,good,reading | sleep | washroom  | meditation | cfa studying ,
5/28/2019,28-May,Tuesday,6:36 p.m.,good,workout | cfa studying ,
5/28/2019,28-May,Tuesday,2:48 p.m.,tired,relax | gaming | cfa studying ,
5/28/2019,28-May,Tuesday,12:26 p.m.,good,washroom  | cfa studying ,
5/27/2019,27-May,Monday,11:29 p.m.,bad,gaming | sleep,
5/27/2019,27-May,Monday,3:18 p.m.,meh,travel,At Mac
5/27/2019,27-May,Monday,1:45 a.m.,tired,sleep,
5/26/2019,26-May,Sunday,8:04 a.m.,tired,drink water  | breakfast  | woke up ,
5/25/2019,25-May,Saturday,7:58 p.m.,good,snack ,
5/25/2019,25-May,Saturday,6:27 p.m.,hungry ,work,
5/25/2019,25-May,Saturday,3:07 p.m.,tired,nap,
5/25/2019,25-May,Saturday,12:08 p.m.,good,shower  | lunch  | cfa studying ,
5/25/2019,25-May,Saturday,10:32 a.m.,bad,washroom  | drink water  | breakfast  | woke up ,
5/24/2019,24-May,Friday,2:16 p.m.,good,snack  | work,
5/23/2019,23-May,Thursday,7:59 p.m.,tired,snack  | work,
5/23/2019,23-May,Thursday,11:59 a.m.,good,cfa studying ,
5/23/2019,23-May,Thursday,9:28 a.m.,meh,washroom  | drink water  | woke up ,
5/22/2019,22-May,Wednesday,7:02 p.m.,good,family time  | movies | dinner ,
5/22/2019,22-May,Wednesday,6:03 p.m.,meh,fap | studying | cfa studying ,
5/22/2019,22-May,Wednesday,1:23 p.m.,bad,relax | lunch  | cfa studying ,
5/22/2019,22-May,Wednesday,10:30 a.m.,meh,drink water  | breakfast  | woke up ,
5/21/2019,21-May,Tuesday,10:56 p.m.,tired,drink water ,
5/21/2019,21-May,Tuesday,4:15 p.m.,good,woke up ,
5/21/2019,21-May,Tuesday,3:35 p.m.,tired,nap | cfa studying ,Finished reading 25 and started reading 26
5/21/2019,21-May,Tuesday,1:09 p.m.,tired,drink water  | lunch  | cfa studying ,
5/21/2019,21-May,Tuesday,10:10 a.m.,good,drink water  | woke up ,
5/20/2019,20-May,Monday,11:21 p.m.,tired,reading | sleep,
5/20/2019,20-May,Monday,2:22 p.m.,good,friends | meditation,
5/20/2019,20-May,Monday,1:31 p.m.,good,workout | lunch ,
5/20/2019,20-May,Monday,10:41 a.m.,meh,drink water  | breakfast  | woke up ,
5/19/2019,19-May,Sunday,11:30 p.m.,good,friends | reading | gaming | sleep,
5/19/2019,19-May,Sunday,5:33 p.m.,sad,gaming | nap | woke up ,
5/19/2019,19-May,Sunday,2:19 p.m.,bad,meditation | cfa studying ,
5/18/2019,18-May,Saturday,12:49 p.m.,good,relax | lunch ,
5/18/2019,18-May,Saturday,7:00 a.m.,good,shower  | breakfast  | work | woke up ,
5/17/2019,17-May,Friday,8:31 p.m.,sad,friends | dinner ,
5/17/2019,17-May,Friday,3:14 p.m.,good,snack  | work,
5/16/2019,16-May,Thursday,6:53 p.m.,tired,snack  | work,
5/16/2019,16-May,Thursday,1:08 p.m.,good,lunch ,
5/16/2019,16-May,Thursday,10:13 a.m.,bad,shower  | breakfast  | woke up  | cfa studying ,
5/15/2019,15-May,Wednesday,9:32 p.m.,good,reading | sleep early | cfa studying ,
5/15/2019,15-May,Wednesday,5:56 p.m.,meh,nap | fap,
5/15/2019,15-May,Wednesday,3:09 p.m.,good,meditation | cfa studying ,
5/15/2019,15-May,Wednesday,1:37 p.m.,good,lunch ,
5/15/2019,15-May,Wednesday,10:52 a.m.,good,gaming | breakfast  | woke up ,
5/15/2019,15-May,Wednesday,12:13 a.m.,tired,relax | sleep | fap,
5/14/2019,14-May,Tuesday,6:49 p.m.,good,friends | relax,
5/14/2019,14-May,Tuesday,1:11 p.m.,good,relax | lunch  | cfa studying ,
5/14/2019,14-May,Tuesday,10:56 a.m.,tired,woke up ,
5/13/2019,13-May,Monday,9:44 p.m.,good,dinner ,
5/13/2019,13-May,Monday,7:39 p.m.,good,snack  | work,
5/13/2019,13-May,Monday,2:11 p.m.,good,snack  | cfa studying ,
5/13/2019,13-May,Monday,11:49 a.m.,bad,relax | lunch  | woke up ,
5/13/2019,13-May,Monday,1:35 a.m.,tired,sleep | fap,
5/12/2019,12-May,Sunday,1:33 p.m.,good,relax | lunch  | cfa studying ,
5/11/2019,11-May,Saturday,11:04 p.m.,good,friends | reading | sleep | dinner ,
5/11/2019,11-May,Saturday,3:39 p.m.,good,shower  | work | cfa studying ,
5/11/2019,11-May,Saturday,1:00 p.m.,meh,relax | lunch ,
5/11/2019,11-May,Saturday,9:40 a.m.,good,gaming | woke up ,
5/10/2019,10-May,Friday,7:44 p.m.,good,snack  | work,
5/10/2019,10-May,Friday,3:15 p.m.,good,gaming | snack  | cfa studying ,
5/10/2019,10-May,Friday,11:31 a.m.,good,nap | cfa studying ,
5/10/2019,10-May,Friday,8:03 a.m.,tired,breakfast  | woke up ,
5/9/2019,9-May,Thursday,8:29 p.m.,tired,reading | sleep early | meditation,
5/9/2019,9-May,Thursday,6:45 p.m.,tired,family time  | movies | dinner ,
5/9/2019,9-May,Thursday,4:03 p.m.,meh,gaming,
5/9/2019,9-May,Thursday,1:36 p.m.,good,relax | shower  | lunch ,
5/9/2019,9-May,Thursday,11:56 a.m.,good,woke up  | cfa studying ,
5/8/2019,8-May,Wednesday,9:00 p.m.,tired,relax | reading | sleep,
5/8/2019,8-May,Wednesday,8:58 p.m.,good,gaming |programming| dinner  | cfa studying ,
5/8/2019,8-May,Wednesday,1:06 p.m.,good,gaming |programming| lunch ,
5/8/2019,8-May,Wednesday,10:00 a.m.,rad,snack  | work,
5/8/2019,8-May,Wednesday,5:40 a.m.,good,meditation | shower  | breakfast  | woke up  | cfa studying ,
5/7/2019,7-May,Tuesday,6:08 p.m.,good,friends | snack  | dinner ,
5/7/2019,7-May,Tuesday,2:15 p.m.,good,relax | lunch ,
5/7/2019,7-May,Tuesday,11:19 a.m.,bad,meditation | shower  | breakfast  | woke up  | cfa studying ,
5/6/2019,6-May,Monday,1:06 p.m.,meh,relax | lunch ,
5/6/2019,6-May,Monday,12:22 p.m.,nervous ,shower ,
5/6/2019,6-May,Monday,11:53 a.m.,good,cfa studying ,
5/6/2019,6-May,Monday,10:10 a.m.,tired,woke up ,
5/5/2019,5-May,Sunday,1:42 p.m.,good,gaming |programming| lunch  | woke up ,
5/4/2019,4-May,Saturday,9:47 p.m.,good,friends | dinner ,
5/4/2019,4-May,Saturday,7:02 p.m.,meh,snack ,
5/4/2019,4-May,Saturday,6:11 p.m.,meh,work,
5/4/2019,4-May,Saturday,1:48 p.m.,good,lunch  | cfa studying ,
5/4/2019,4-May,Saturday,10:54 a.m.,meh,gaming | breakfast  | woke up ,
5/3/2019,3-May,Friday,5:25 p.m.,good,gaming,
5/3/2019,3-May,Friday,2:33 p.m.,meh,lunch  | work,
5/2/2019,2-May,Thursday,7:11 p.m.,good,snack  | work,
5/2/2019,2-May,Thursday,1:10 p.m.,good,gaming,
5/2/2019,2-May,Thursday,10:00 a.m.,good,gaming | shower  | breakfast  | woke up  | cfa studying ,
5/1/2019,1-May,Wednesday,7:10 p.m.,tired,snack  | work,
5/1/2019,1-May,Wednesday,8:28 a.m.,good,breakfast  | woke up  | cfa studying ,
4/30/2019,30-Apr,Tuesday,7:14 p.m.,tired,family time  |programming| dinner  | cfa studying ,
4/30/2019,30-Apr,Tuesday,2:49 p.m.,meh,fap,
4/30/2019,30-Apr,Tuesday,12:42 p.m.,good,relax | lunch ,
4/30/2019,30-Apr,Tuesday,11:53 a.m.,good,breakfast  | cfa studying ,
4/30/2019,30-Apr,Tuesday,10:29 a.m.,meh,woke up ,
4/29/2019,29-Apr,Monday,4:02 p.m.,meh,snack ,
4/29/2019,29-Apr,Monday,1:41 p.m.,meh,lunch ,
4/29/2019,29-Apr,Monday,11:34 a.m.,good,snack ,
4/29/2019,29-Apr,Monday,8:30 a.m.,meh,breakfast  | work | woke up ,
4/28/2019,28-Apr,Sunday,8:48 p.m.,excited ,movies,
4/28/2019,28-Apr,Sunday,8:19 p.m.,good,dinner ,
4/28/2019,28-Apr,Sunday,6:06 p.m.,tired,cfa studying ,
4/28/2019,28-Apr,Sunday,9:42 a.m.,good,friends | gaming,
4/28/2019,28-Apr,Sunday,8:55 a.m.,tired,breakfast  | woke up  | cfa studying ,
4/28/2019,28-Apr,Sunday,12:00 a.m.,tired,relax | sleep | fap,
4/27/2019,27-Apr,Saturday,10:37 p.m.,tired,sleep early | meditation,
4/27/2019,27-Apr,Saturday,7:14 p.m.,good,friends | relax | gaming | dinner ,
4/27/2019,27-Apr,Saturday,5:29 p.m.,good,reading,Finished the Right Side of History
4/27/2019,27-Apr,Saturday,5:08 p.m.,sad,relax | gaming,
4/27/2019,27-Apr,Saturday,10:08 a.m.,good,gaming | breakfast  | woke up ,
4/26/2019,26-Apr,Friday,10:21 p.m.,tired,family time  | movies | gaming | dinner ,
4/26/2019,26-Apr,Friday,7:33 p.m.,good,snack  | work,
4/26/2019,26-Apr,Friday,3:37 p.m.,meh,fap | shower  | snack ,
4/26/2019,26-Apr,Friday,2:23 p.m.,meh,lunch  | cfa studying ,
4/26/2019,26-Apr,Friday,9:36 a.m.,good,gaming | woke up ,
4/25/2019,25-Apr,Thursday,8:21 p.m.,tired,relax | reading | sleep early | cfa studying ,
4/25/2019,25-Apr,Thursday,5:54 p.m.,good,movies | relax | dinner ,
4/25/2019,25-Apr,Thursday,2:47 p.m.,good,snack ,
4/25/2019,25-Apr,Thursday,11:54 a.m.,meh,work,
4/25/2019,25-Apr,Thursday,11:20 a.m.,good,meditation | breakfast  | woke up ,
4/24/2019,24-Apr,Wednesday,9:18 p.m.,good,family time  | movies | reading | sleep early | meditation |programming| dinner ,
4/24/2019,24-Apr,Wednesday,4:43 p.m.,meh,gaming | lunch  | work,
